student_id,joc_id,thread_id
15079,joc_05740,15A-05N017
15017,joc_05741,15A-06N030
15026,joc_05742,15A-07N043
15005,joc_05743,15A-07N044
15078,joc_05744,15A-07N051
15042,joc_05745,15A-07N053
15032,joc_05746,15A-07N019
15050,joc_05747,15A-09N024
15030,joc_05748,15B-18N010
15040,joc_05749,15B-09N064
15008,joc_05750,15B-09N065
15042,joc_05751,15B-09N130
15052,joc_05752,15B-09N029
15054,joc_05753,15B-09N063
15070,joc_05754,15B-10N059
15077,joc_05755,15B-11N047
15075,joc_05756,15B-12N032
15069,joc_05757,15B-12N031
15002,joc_05758,15B-12N033
15060,joc_05759,15B-12N030
15043,joc_05760,15B-12N059
15075,joc_05761,15B-13N085
15072,joc_05762,15B-13N100
15002,joc_05763,15B-13N089
15017,joc_05764,15B-13N079
15029,joc_05765,13B-03O001
14055,joc_05766,14B-16N091
15024,joc_05767,15A-01N026
15070,joc_05768,15A-01N107
15044,joc_05769,15A-02N019
15011,joc_05770,15A-03N073
15077,joc_05771,15A-03N027
15010,joc_05772,15A-03N108
15070,joc_05773,15A-04N039
15059,joc_05774,15A-05N152
15061,joc_05775,15A-05N061
15063,joc_05776,15A-05N018
15029,joc_05777,15A-06N060
15041,joc_05778,15A-07N178
15044,joc_05779,15A-07N021
15030,joc_05780,15A-11N009
15040,joc_05781,15B-18N020
15025,joc_05782,15B-03N003
15058,joc_05783,15B-03N021
15025,joc_05784,15B-04N011
15025,joc_05785,15B-01N018
15078,joc_05786,15B-09N009
15046,joc_05787,15B-09N073
15082,joc_05788,15B-10N083
15044,joc_05789,15B-10N021
15006,joc_05790,15B-11N076
15041,joc_05791,15B-11N006
15053,joc_05792,15B-12N007
15031,joc_05793,15B-13N012
15042,joc_05794,15B-17N004
15061,joc_05795,15B-17N017
12045,joc_05796,12A-06N098
13015,joc_05797,13B-09N130
13012,joc_05798,13B-10N081
15015,joc_05799,13A-04O026
14013,joc_05800,14B-06N108
15030,joc_05801,14A-06O007
15037,joc_05802,15A-01N168
15037,joc_05803,15A-01N059
15026,joc_05804,15A-02N051
15046,joc_05805,15A-03N053
15049,joc_05806,15A-04N038
15033,joc_05807,15A-04N037
15018,joc_05808,15A-05N093
15021,joc_05809,15A-05N092
15030,joc_05810,15A-06N062
15058,joc_05811,15A-07N174
15050,joc_05812,15A-08N001
15032,joc_05813,15A-10N001
15019,joc_05814,15A-11N010
15083,joc_05815,15B-18N003
15067,joc_05816,15B-02N013
15058,joc_05817,15B-03N020
15066,joc_05818,15B-04N017
15068,joc_05819,15B-05N013
15058,joc_05820,15B-06N008
15008,joc_05821,15B-01N021
15021,joc_05822,15B-09N110
15047,joc_05823,15B-09N084
15050,joc_05824,15B-10N112
15066,joc_05825,15B-11N090
15005,joc_05826,15B-12N082
15053,joc_05827,15B-13N040
15035,joc_05828,15B-13N042
15075,joc_05829,15B-16N011
15030,joc_05830,15B-14N009
13048,joc_05831,12B-01O046
15078,joc_05832,13B-09O011
15031,joc_05833,13B-10O001
15020,joc_05834,13A-04O031
14034,joc_05835,14B-11N100
15055,joc_05836,15A-01N085
15082,joc_05837,15A-01N046
15035,joc_05838,15A-01N138
15058,joc_05839,15A-02N033
15062,joc_05840,15A-03N038
15055,joc_05841,15A-03N121
15056,joc_05842,15A-04N167
15004,joc_05843,15A-04N071
15043,joc_05844,15A-05N098
15031,joc_05845,15A-06N045
15022,joc_05846,15A-07N144
15072,joc_05847,15A-07N055
15015,joc_05848,15B-09N106
15076,joc_05849,15B-09N104
15012,joc_05850,15B-10N102
15035,joc_05851,15B-10N101
15007,joc_05852,15B-11N089
15050,joc_05853,15B-11N085
15059,joc_05854,15B-12N072
15001,joc_05855,15B-12N076
15068,joc_05856,15B-13N062
15057,joc_05857,15B-13N059
12023,joc_05858,12B-01N078
15032,joc_05859,14A-06O003
15019,joc_05860,15A-01N129
15041,joc_05861,15A-01N031
15029,joc_05862,15A-02N023
15059,joc_05863,15A-03N078
15051,joc_05864,15A-03N076
15048,joc_05865,15A-04N066
15050,joc_05866,15A-04N065
15039,joc_05867,15A-05N130
15037,joc_05868,15A-05N131
15056,joc_05869,15A-06N059
15032,joc_05870,15A-06N058
15025,joc_05871,15A-07N030
15027,joc_05872,15A-07N033
15047,joc_05873,15A-10N011
15004,joc_05874,15A-10N010
15045,joc_05875,15B-01N017
15083,joc_05876,15B-01N016
15076,joc_05877,15B-09N088
15059,joc_05878,15B-09N076
15045,joc_05879,15B-10N070
15072,joc_05880,15B-10N080
15059,joc_05881,15B-11N067
15055,joc_05882,15B-12N056
15022,joc_05883,15B-12N054
15084,joc_05884,15B-13N029
15007,joc_05885,15B-13N031
14022,joc_05886,12B-01O036
15073,joc_05887,12B-01O051
15073,joc_05888,12B-01O050
15033,joc_05889,14A-06O002
15014,joc_05890,15A-02N006
15023,joc_05891,15A-03N013
15062,joc_05892,15A-04N036
15024,joc_05893,15A-04N035
15052,joc_05894,15A-05N135
15038,joc_05895,15A-05N085
15027,joc_05896,15A-05N050
15083,joc_05897,15A-05N165
15072,joc_05898,15A-06N021
15008,joc_05899,15A-07N071
15050,joc_05900,15A-07N074
15033,joc_05901,15A-07N076
15083,joc_05902,15A-10N017
15050,joc_05903,15A-10N016
15052,joc_05904,15B-09N074
15060,joc_05905,15B-09N041
15067,joc_05906,15B-10N053
15079,joc_05907,15B-11N095
15006,joc_05908,15B-11N044
15077,joc_05909,15B-12N046
15061,joc_05910,15B-13N076
15001,joc_05911,15B-13N075
12039,joc_05912,12A-07N095
15067,joc_05913,13B-09O009
15030,joc_05914,15A-01N147
15071,joc_05915,15A-03N123
15008,joc_05916,15A-04N169
15006,joc_05917,15A-04N005
15064,joc_05918,15A-05N164
15032,joc_05919,15A-05N067
15073,joc_05920,15A-05N066
15013,joc_05921,15A-07N173
15048,joc_05922,15A-07N155
15050,joc_05923,15A-10N018
15029,joc_05924,15B-04N020
15043,joc_05925,15B-05N014
15051,joc_05926,15B-05N019
15059,joc_05927,15B-09N118
15061,joc_05928,15B-09N081
15008,joc_05929,15B-10N115
15022,joc_05930,15B-10N078
15033,joc_05931,15B-11N068
15078,joc_05932,15B-12N081
15053,joc_05933,15B-13N081
15056,joc_05934,15B-15N006
15034,joc_05935,15B-15N002
15063,joc_05936,15B-17N016
12026,joc_05937,12B-03N070
15035,joc_05938,13B-05O002
15010,joc_05939,15A-01N050
15058,joc_05940,15A-01N139
15069,joc_05941,15A-02N043
15014,joc_05942,15A-03N048
15040,joc_05943,15A-03N119
15032,joc_05944,15A-04N166
15001,joc_05945,15A-04N077
15067,joc_05946,15A-05N078
15054,joc_05947,15A-05N157
15012,joc_05948,15A-05N077
15025,joc_05949,15A-06N038
15081,joc_05950,15A-07N073
15023,joc_05951,15A-07N145
15005,joc_05952,15A-07N064
15004,joc_05953,15B-06N012
15072,joc_05954,15B-09N123
15063,joc_05955,15B-09N120
15035,joc_05956,15B-09N096
15021,joc_05957,15B-09N124
15079,joc_05958,15B-10N125
15020,joc_05959,15B-10N124
15037,joc_05960,15B-10N123
15085,joc_05961,15B-10N122
15035,joc_05962,15B-11N105
15082,joc_05963,15B-12N099
15035,joc_05964,15B-12N100
15085,joc_05965,15B-13N098
15055,joc_05966,15B-13N097
15045,joc_05967,15B-16N015
12047,joc_05968,12A-01N079
14008,joc_05969,14A-05N064
14013,joc_05970,14A-13N077
15073,joc_05971,15A-01N132
15005,joc_05972,15A-01N037
15053,joc_05973,15A-02N031
15076,joc_05974,15A-03N022
15025,joc_05975,15A-04N047
15080,joc_05976,15A-04N162
15035,joc_05977,15A-04N044
15042,joc_05978,15A-05N041
15029,joc_05979,15A-05N043
15055,joc_05980,15A-07N029
15027,joc_05981,15A-07N028
15051,joc_05982,15A-08N011
15054,joc_05983,15B-04N022
15011,joc_05984,15B-07N013
15059,joc_05985,15B-01N028
15073,joc_05986,15B-09N163
15005,joc_05987,15B-09N162
15002,joc_05988,15B-10N158
15009,joc_05989,15B-11N141
15059,joc_05990,15B-12N134
15045,joc_05991,15B-13N156
12008,joc_05992,12A-01N076
12036,joc_05993,12A-05N104
12052,joc_05994,12B-01N084
12024,joc_05995,12B-07N081
13011,joc_05996,13A-02N081
15073,joc_05997,13B-10O016
15061,joc_05998,13A-04O043
15037,joc_05999,14B-03N087
15037,joc_06000,14B-03O001
15037,joc_06001,14B-06O001
15016,joc_06002,15A-01N053
15078,joc_06003,15A-01N091
15036,joc_06004,15A-01N115
15065,joc_06005,15A-01N092
15082,joc_06006,15A-01N144
15042,joc_06007,15A-01N106
15070,joc_06008,15A-02N046
15054,joc_06009,15A-03N039
15042,joc_06010,15A-03N122
15018,joc_06011,15A-04N170
15024,joc_06012,15A-04N068
15039,joc_06013,15A-04N067
15045,joc_06014,15A-05N039
15018,joc_06015,15A-05N187
15077,joc_06016,15A-05N163
15062,joc_06017,15A-07N150
15043,joc_06018,15A-07N152
15062,joc_06019,15B-08N001
15031,joc_06020,15B-09N155
15069,joc_06021,15B-10N065
15052,joc_06022,15B-11N133
15047,joc_06023,15B-11N052
15047,joc_06024,15B-12N122
15011,joc_06025,15B-13N008
12008,joc_06026,12A-05N109
15074,joc_06027,12B-07O007
15069,joc_06028,12B-01O041
15042,joc_06029,13A-04O038
15037,joc_06030,15A-01N049
15037,joc_06031,15A-02N048
15050,joc_06032,15A-03N047
15003,joc_06033,15A-04N084
15015,joc_06034,15A-04N082
15065,joc_06035,15A-05N173
15001,joc_06036,15A-05N100
15033,joc_06037,15A-05N097
15038,joc_06038,15A-06N042
15023,joc_06039,15A-07N092
15067,joc_06040,15A-07N175
15023,joc_06041,15A-09N023
15072,joc_06042,15B-02N011
15006,joc_06043,15B-03N016
15023,joc_06044,15B-05N018
15079,joc_06045,15B-05N017
15030,joc_06046,15B-06N013
15061,joc_06047,15B-09N082
15065,joc_06048,15B-10N126
15017,joc_06049,15B-10N081
15050,joc_06050,15B-11N108
15026,joc_06051,15B-11N074
15051,joc_06052,15B-12N109
15067,joc_06053,15B-12N094
15057,joc_06054,15B-13N069
14010,joc_06055,12A-07O023
15039,joc_06056,13B-05O007
15027,joc_06057,13B-09O012
14051,joc_06058,14B-16N093
15040,joc_06059,15A-01N067
15078,joc_06060,15A-01N068
15011,joc_06061,15A-01N158
15052,joc_06062,15A-02N056
15017,joc_06063,15A-03N058
15004,joc_06064,15A-04N099
15016,joc_06065,15A-04N097
15054,joc_06066,15A-05N171
15013,joc_06067,15A-05N167
15013,joc_06068,15A-07N161
15023,joc_06069,15A-08N017
15064,joc_06070,15A-09N026
15073,joc_06071,15B-08N009
15084,joc_06072,15B-09N131
15012,joc_06073,15B-09N159
15078,joc_06074,15B-09N136
15026,joc_06075,15B-10N130
15006,joc_06076,15B-11N112
15060,joc_06077,15B-11N119
15015,joc_06078,15B-11N117
15050,joc_06079,15B-12N113
15065,joc_06080,15B-12N103
15076,joc_06081,15B-12N110
15069,joc_06082,15B-14N017
15062,joc_06083,15B-15N007
12038,joc_06084,12A-07N098
12047,joc_06085,12B-01N082
12025,joc_06086,12B-01N081
12060,joc_06087,12B-02N080
13014,joc_06088,13B-07O014
15066,joc_06089,13B-10O015
15004,joc_06090,13A-04O029
15061,joc_06091,13A-04O028
15073,joc_06092,13A-05O011
15040,joc_06093,14A-06O001
15042,joc_06094,14A-07O005
15021,joc_06095,15A-01N065
15001,joc_06096,15A-01N116
15038,joc_06097,15A-02N005
15070,joc_06098,15A-03N012
15011,joc_06099,15A-04N142
15072,joc_06100,15A-04N143
15043,joc_06101,15A-04N016
15054,joc_06102,15A-04N015
15012,joc_06103,15A-05N026
15062,joc_06104,15A-05N134
15021,joc_06105,15A-05N025
15006,joc_06106,15A-06N013
15081,joc_06107,15A-07N079
15070,joc_06108,15A-07N082
15017,joc_06109,15A-07N012
15004,joc_06110,15A-07N081
15080,joc_06111,15A-08N006
15040,joc_06112,15A-08N007
15023,joc_06113,15A-09N014
15023,joc_06114,15A-09N013
15051,joc_06115,15A-10N013
15040,joc_06116,15A-11N008
15025,joc_06117,15B-18N014
15038,joc_06118,15B-05N007
15074,joc_06119,15B-06N003
15062,joc_06120,15B-01N007
15081,joc_06121,15B-01N006
15030,joc_06122,15B-09N086
15069,joc_06123,15B-09N085
15069,joc_06124,15B-10N069
15031,joc_06125,15B-10N068
15043,joc_06126,15B-11N120
15029,joc_06127,15B-11N018
15021,joc_06128,15B-12N088
15080,joc_06129,15B-13N102
15035,joc_06130,15B-13N099
15064,joc_06131,15B-17N021
12036,joc_06132,12A-05N105
12031,joc_06133,12A-05N106
12029,joc_06134,12B-03N067
12043,joc_06135,12B-03N066
15050,joc_06136,12B-01O042
13039,joc_06137,13A-04N079
13043,joc_06138,13B-01N101
13030,joc_06139,13B-10N084
14022,joc_06140,14A-01N070
14013,joc_06141,14B-25N082
14028,joc_06142,14B-16O017
15047,joc_06143,14B-16O016
15002,joc_06144,15A-01N061
15023,joc_06145,15A-02N020
15010,joc_06146,15A-03N054
15049,joc_06147,15A-04N034
15043,joc_06148,15A-05N094
15002,joc_06149,15A-05N090
15041,joc_06150,15A-06N048
15069,joc_06151,15A-07N084
15018,joc_06152,15A-07N077
15001,joc_06153,15B-09N093
15021,joc_06154,15B-09N048
15038,joc_06155,15B-09N046
15082,joc_06156,15B-10N044
15042,joc_06157,15B-10N113
15043,joc_06158,15B-10N045
15008,joc_06159,15B-11N097
15083,joc_06160,15B-11N103
15084,joc_06161,15B-11N021
15071,joc_06162,15B-12N058
15061,joc_06163,15B-12N057
15055,joc_06164,15B-12N060
15061,joc_06165,15B-13N086
13049,joc_06166,13B-10N078
15042,joc_06167,13B-10O011
15037,joc_06168,13B-10O010
15052,joc_06169,13A-04O033
15031,joc_06170,13A-04O032
15019,joc_06171,14A-07O006
15046,joc_06172,14A-07O007
15067,joc_06173,15A-01N001
15017,joc_06174,15A-01N154
15039,joc_06175,15A-01N141
15045,joc_06176,15A-02N040
15054,joc_06177,15A-03N124
15032,joc_06178,15A-03N045
15071,joc_06179,15A-03N134
15020,joc_06180,15A-04N171
15003,joc_06181,15A-04N075
15034,joc_06182,15A-04N078
15030,joc_06183,15A-05N074
15056,joc_06184,15A-05N168
15013,joc_06185,15A-05N073
15042,joc_06186,15A-06N040
15049,joc_06187,15A-07N065
15072,joc_06188,15A-07N166
15078,joc_06189,15A-07N062
15050,joc_06190,15A-08N012
15023,joc_06191,15A-08N013
15079,joc_06192,15B-07N011
15054,joc_06193,15B-09N122
15085,joc_06194,15B-09N121
15011,joc_06195,15B-10N120
15068,joc_06196,15B-10N121
15015,joc_06197,15B-10N129
15051,joc_06198,15B-11N104
15046,joc_06199,15B-12N096
15075,joc_06200,15B-12N098
15076,joc_06201,15B-13N095
15074,joc_06202,15B-16N018
15023,joc_06203,15B-14N014
15044,joc_06204,15B-15N011
15027,joc_06205,15B-17N020
15026,joc_06206,13B-10O002
14034,joc_06207,13A-04O021
15066,joc_06208,15A-01N120
15061,joc_06209,15A-01N033
15014,joc_06210,15A-01N119
15031,joc_06211,15A-01N121
15015,joc_06212,15A-01N122
15059,joc_06213,15A-02N025
15065,joc_06214,15A-03N044
15015,joc_06215,15A-04N088
15002,joc_06216,15A-04N145
15059,joc_06217,15A-04N085
15026,joc_06218,15A-04N146
15046,joc_06219,15A-05N062
15031,joc_06220,15A-05N060
15025,joc_06221,15A-05N138
15071,joc_06222,15A-05N137
15037,joc_06223,15A-07N101
15007,joc_06224,15A-07N170
15068,joc_06225,15B-05N006
15081,joc_06226,15B-09N012
15046,joc_06227,15B-10N074
15051,joc_06228,15B-10N039
15055,joc_06229,15B-11N019
15022,joc_06230,15B-11N060
15080,joc_06231,15B-11N098
15048,joc_06232,15B-12N044
15070,joc_06233,15B-12N001
15045,joc_06234,15B-12N048
15062,joc_06235,15B-13N014
15040,joc_06236,15B-13N015
15034,joc_06237,13B-09O002
15044,joc_06238,14A-01O001
15055,joc_06239,15A-01N020
15062,joc_06240,15A-02N014
15085,joc_06241,15A-03N009
15062,joc_06242,15A-04N155
15076,joc_06243,15A-04N026
15023,joc_06244,15A-04N021
15021,joc_06245,15A-05N027
15038,joc_06246,15A-05N007
15054,joc_06247,15A-06N020
15040,joc_06248,15A-07N036
15061,joc_06249,15A-07N035
15073,joc_06250,15A-07N037
15068,joc_06251,15A-09N002
15075,joc_06252,15A-09N003
15080,joc_06253,15A-10N009
15029,joc_06254,15B-18N026
15058,joc_06255,15B-05N003
15067,joc_06256,15B-01N001
15069,joc_06257,15B-09N034
15082,joc_06258,15B-09N018
15051,joc_06259,15B-09N035
15044,joc_06260,15B-10N027
15025,joc_06261,15B-10N003
15063,joc_06262,15B-10N029
15006,joc_06263,15B-11N010
15029,joc_06264,15B-12N039
15060,joc_06265,15B-12N040
15003,joc_06266,15B-13N007
15058,joc_06267,15B-13N053
15040,joc_06268,15B-13N020
15030,joc_06270,15B-16N001
15062,joc_06271,15B-15N001
15040,joc_06272,15B-17N005
12012,joc_06273,12A-05N107
12034,joc_06274,12B-01N086
15041,joc_06275,12B-01O047
15045,joc_06276,13B-05O006
15071,joc_06277,13B-10O007
13053,joc_06278,13A-02N082
15045,joc_06279,14A-03O001
15016,joc_06280,14B-16O019
14001,joc_06281,14B-25O002
15018,joc_06282,15A-01N151
15001,joc_06283,15A-01N058
15028,joc_06284,15A-02N038
15017,joc_06285,15A-03N126
15010,joc_06286,15A-03N055
15035,joc_06287,15A-04N173
15025,joc_06288,15A-04N091
15073,joc_06289,15A-05N071
15010,joc_06290,15A-05N070
15045,joc_06291,15A-07N164
15013,joc_06292,15A-07N163
15009,joc_06293,15B-03N019
15051,joc_06294,15B-04N015
15074,joc_06295,15B-04N016
15058,joc_06296,15B-06N010
15045,joc_06297,15B-06N011
15062,joc_06298,15B-06N006
15017,joc_06299,15B-01N024
15074,joc_06300,15B-09N099
15020,joc_06301,15B-10N103
15035,joc_06302,15B-10N098
15065,joc_06303,15B-11N086
15084,joc_06304,15B-12N102
15052,joc_06305,15B-12N074
15009,joc_06306,15B-12N075
15028,joc_06307,15B-13N065
15002,joc_06308,15B-13N064
15075,joc_06309,15B-13N063
15073,joc_06310,15B-16N014
15073,joc_06311,15B-16N009
15062,joc_06312,15B-14N008
15001,joc_06313,15B-14N007
15053,joc_06314,15B-17N013
15046,joc_06315,12B-04O001
12027,joc_06316,12B-03N062
12059,joc_06317,12B-03N064
14025,joc_06318,12A-05O022
15067,joc_06319,12A-05O023
15041,joc_06320,13A-04N081
15046,joc_06321,14A-07O003
15040,joc_06322,14A-07O004
15046,joc_06323,14A-13O002
15041,joc_06324,14B-16O006
15021,joc_06325,15A-01N167
15058,joc_06326,15A-01N064
15030,joc_06327,15A-02N052
15008,joc_06328,15A-03N059
15003,joc_06329,15A-03N088
15015,joc_06330,15A-03N156
15070,joc_06331,15A-04N080
15048,joc_06332,15A-04N083
15083,joc_06333,15A-05N091
15006,joc_06334,15A-05N096
15067,joc_06335,15A-05N095
15019,joc_06336,15A-07N167
15029,joc_06337,15A-07N169
15029,joc_06338,15A-07N091
15050,joc_06339,15A-09N025
15048,joc_06340,15B-18N023
15038,joc_06341,15B-03N002
15032,joc_06342,15B-09N039
15028,joc_06343,15B-09N059
15057,joc_06344,15B-10N108
15080,joc_06345,15B-10N073
15029,joc_06346,15B-11N066
15056,joc_06347,15B-11N049
15066,joc_06348,15B-12N043
15036,joc_06349,15B-12N080
15001,joc_06350,15B-13N025
15034,joc_06351,15B-13N026
15047,joc_06352,13A-07N048
15057,joc_06353,13B-09O014
15067,joc_06354,13B-09O008
15061,joc_06355,14B-16O008
15026,joc_06356,14B-16O022
15037,joc_06357,15A-01N150
15027,joc_06358,15A-01N047
15036,joc_06359,15A-02N034
15048,joc_06360,15A-03N127
15002,joc_06361,15A-03N060
15064,joc_06362,15A-04N048
15042,joc_06363,15A-04N046
15072,joc_06364,15A-05N045
15035,joc_06365,15A-05N042
15074,joc_06366,15A-07N061
15080,joc_06367,15A-07N059
15074,joc_06368,15A-09N017
15079,joc_06369,15A-10N015
15033,joc_06370,15A-10N014
15072,joc_06371,15B-06N017
15009,joc_06372,15B-07N012
15072,joc_06373,15B-01N025
15028,joc_06374,15B-09N115
15074,joc_06375,15B-09N098
15005,joc_06376,15B-10N037
15015,joc_06377,15B-11N102
15049,joc_06378,15B-11N069
15031,joc_06379,15B-12N068
15014,joc_06380,15B-13N057
15001,joc_06381,15B-13N077
15045,joc_06382,15B-16N026
12040,joc_06383,12A-01N078
13048,joc_06384,13A-03N059
15048,joc_06385,14A-13O005
14010,joc_06386,14B-11O001
15014,joc_06387,15A-01N146
15029,joc_06388,15A-01N060
15013,joc_06389,15A-03N143
15046,joc_06390,15A-03N142
15022,joc_06391,15A-04N064
15052,joc_06392,15A-04N063
15013,joc_06393,15A-05N166
15021,joc_06394,15A-05N175
15023,joc_06395,15A-07N093
15014,joc_06396,15A-07N160
15053,joc_06397,15A-07N177
15028,joc_06398,15B-18N017
15034,joc_06399,15B-09N089
15041,joc_06400,15B-09N061
15035,joc_06401,15B-10N099
15070,joc_06402,15B-11N118
15026,joc_06403,15B-11N114
15042,joc_06404,15B-11N071
15079,joc_06405,15B-12N105
15008,joc_06406,15B-12N107
15072,joc_06407,15B-12N070
15042,joc_06408,15B-13N114
15070,joc_06409,15B-13N111
15070,joc_06410,15B-13N060
12059,joc_06411,12B-01N087
12024,joc_06412,12B-02N079
13040,joc_06413,13A-04N078
13024,joc_06414,13A-09N094
13005,joc_06415,13B-10N082
15049,joc_06416,14B-06O002
15050,joc_06417,14B-16O003
15018,joc_06418,15A-01N043
15020,joc_06419,15A-02N022
15004,joc_06420,15A-03N036
15045,joc_06421,15A-04N056
15026,joc_06422,15A-04N059
15006,joc_06423,15A-05N069
15049,joc_06424,15A-06N047
15022,joc_06425,15A-07N041
15023,joc_06426,15B-08N003
15020,joc_06427,15B-09N020
15048,joc_06428,15B-10N079
15068,joc_06429,15B-10N136
15006,joc_06430,15B-10N036
15032,joc_06431,15B-11N072
15025,joc_06432,15B-11N073
15073,joc_06433,15B-11N014
15026,joc_06434,15B-12N112
15028,joc_06435,15B-12N108
15011,joc_06436,15B-13N035
15064,joc_06437,12B-01O040
13042,joc_06438,12B-01O043
15026,joc_06439,12A-07O025
14046,joc_06440,12A-07O022
15048,joc_06441,13A-03N062
15055,joc_06442,14B-16O012
15047,joc_06443,14B-16O013
15012,joc_06444,15A-01N055
15064,joc_06445,15A-01N123
15035,joc_06446,15A-03N080
15021,joc_06447,15A-03N107
15017,joc_06448,15A-04N098
15010,joc_06449,15A-04N150
15045,joc_06450,15A-05N141
15053,joc_06451,15A-05N140
15018,joc_06452,15A-05N081
15011,joc_06453,15A-07N107
15023,joc_06454,15A-07N083
15057,joc_06455,15A-08N005
15057,joc_06456,15A-08N004
15053,joc_06457,15A-09N005
15051,joc_06458,15A-09N006
15053,joc_06459,15A-10N005
15044,joc_06460,15A-10N006
15029,joc_06461,15A-11N004
15080,joc_06462,15A-11N005
15028,joc_06463,15B-09N102
15035,joc_06464,15B-09N092
15068,joc_06465,15B-10N086
15024,joc_06466,15B-10N133
15065,joc_06467,15B-11N106
15021,joc_06468,15B-11N087
15037,joc_06469,15B-11N078
15039,joc_06470,15B-12N064
15055,joc_06471,15B-13N055
15021,joc_06472,15B-13N061
15033,joc_06473,15B-13N058
15035,joc_06474,15B-16N007
15001,joc_06475,15B-14N010
15076,joc_06476,13A-04O024
15051,joc_06477,14A-13O003
15065,joc_06478,15A-01N022
15049,joc_06479,15A-02N026
15075,joc_06480,15A-03N113
15047,joc_06481,15A-03N033
15036,joc_06482,15A-04N040
15021,joc_06483,15A-04N033
15008,joc_06484,15A-05N055
15067,joc_06485,15A-05N145
15068,joc_06486,15A-05N033
15055,joc_06487,15A-06N025
15022,joc_06488,15A-07N115
15075,joc_06489,15A-07N027
15040,joc_06490,15A-08N008
15074,joc_06491,15A-09N007
15071,joc_06492,15A-10N012
15032,joc_06493,15A-10N008
15036,joc_06494,15B-04N008
15059,joc_06495,15B-05N010
15034,joc_06496,15B-05N009
15036,joc_06497,15B-01N013
15017,joc_06498,15B-09N068
15076,joc_06499,15B-09N071
15032,joc_06500,15B-09N052
15057,joc_06501,15B-10N057
15029,joc_06502,15B-10N060
15062,joc_06503,15B-11N051
15018,joc_06504,15B-11N058
15080,joc_06505,15B-12N035
15082,joc_06506,15B-12N036
15061,joc_06507,15B-13N016
14039,joc_06508,13A-04O020
14013,joc_06509,14B-06N109
15080,joc_06510,15A-01N157
15081,joc_06511,15A-01N038
15048,joc_06512,15A-01N136
15057,joc_06513,15A-02N055
15049,joc_06514,15A-03N139
15015,joc_06515,15A-03N051
15028,joc_06516,15A-04N055
15067,joc_06517,15A-04N095
15055,joc_06518,15A-04N164
15053,joc_06519,15A-04N096
15040,joc_06520,15A-05N155
15034,joc_06521,15A-05N037
15009,joc_06522,15A-06N049
15061,joc_06523,15A-07N139
15063,joc_06524,15A-07N142
15025,joc_06525,15B-09N091
15056,joc_06526,15B-09N058
15056,joc_06527,15B-10N054
15003,joc_06528,15B-10N087
15053,joc_06529,15B-11N043
15056,joc_06530,15B-12N045
15026,joc_06531,15B-13N034
15071,joc_06532,15B-13N036
12020,joc_06533,12B-03N063
15053,joc_06534,13B-05O003
15042,joc_06535,13A-04O034
15040,joc_06536,13A-04O036
15051,joc_06537,13A-04O035
15026,joc_06538,14A-01O004
15063,joc_06539,15A-01N044
15021,joc_06540,15A-02N028
15085,joc_06541,15A-03N112
15029,joc_06542,15A-03N040
15055,joc_06543,15A-04N062
15065,joc_06544,15A-04N153
15082,joc_06545,15A-04N029
15050,joc_06546,15A-05N047
15018,joc_06547,15A-05N148
15007,joc_06548,15A-05N084
15061,joc_06549,15A-05N150
15053,joc_06550,15A-06N043
15002,joc_06551,15A-07N070
15061,joc_06552,15A-07N124
15047,joc_06553,15A-09N012
15080,joc_06554,15A-09N011
15051,joc_06555,15A-10N007
15067,joc_06556,15B-01N027
15009,joc_06557,15B-01N023
15068,joc_06558,15B-09N087
15066,joc_06559,15B-09N042
15066,joc_06560,15B-10N048
15012,joc_06561,15B-11N061
15018,joc_06562,15B-11N059
15045,joc_06563,15B-12N024
15006,joc_06564,15B-12N041
15026,joc_06565,15B-13N083
15076,joc_06566,15B-13N033
15045,joc_06567,15B-13N019
15002,joc_06568,15B-13N018
15059,joc_06569,15B-14N001
15078,joc_06570,15B-17N006
15073,joc_06571,15B-17N007
12032,joc_06572,12A-07N094
15077,joc_06573,13A-01O005
15052,joc_06574,15A-01N021
15063,joc_06575,15A-03N117
15053,joc_06576,15A-03N021
15066,joc_06577,15A-03N070
15030,joc_06578,15A-04N161
15051,joc_06579,15A-04N022
15044,joc_06580,15A-05N031
15014,joc_06581,15A-05N153
15028,joc_06582,15A-05N030
15024,joc_06583,15A-06N061
15040,joc_06584,15A-06N018
15028,joc_06585,15A-07N140
15024,joc_06586,15A-07N023
15058,joc_06587,15B-18N012
15068,joc_06588,15B-04N012
15081,joc_06589,15B-04N003
15060,joc_06590,15B-09N094
15074,joc_06591,15B-09N015
15084,joc_06592,15B-10N030
15076,joc_06593,15B-11N079
15031,joc_06594,15B-11N008
15023,joc_06595,15B-12N021
15044,joc_06596,15B-12N061
15018,joc_06597,15B-13N046
14005,joc_06598,12A-07O020
15074,joc_06599,14B-16O005
15039,joc_06600,15A-01N036
15065,joc_06601,15A-01N124
15060,joc_06602,15A-02N012
15045,joc_06603,15A-03N109
15039,joc_06604,15A-03N032
15046,joc_06605,15A-04N054
15036,joc_06606,15A-04N154
15046,joc_06607,15A-04N053
15042,joc_06608,15A-05N046
15076,joc_06609,15A-05N149
15069,joc_06610,15A-05N044
15033,joc_06611,15A-06N023
15007,joc_06612,15A-07N126
15033,joc_06613,15A-07N038
15022,joc_06614,15A-07N127
