corpus_id,topic_id,student_id
JOC_07301,15A-03N,15073
JOC_06098,15A-03N,15070
JOC_05534,15A-03N,15062
JOC_05891,15A-03N,15023
JOC_05231,15A-03N,15072
JOC_07001,15A-03N,15025
JOC_06177,15A-03N,15054
JOC_05167,15A-03N,15036
JOC_05333,15A-03N,15025
JOC_07160,15A-03N,15020
JOC_05863,15A-03N,15059
JOC_07057,15A-03N,15083
JOC_06757,15A-03N,15029
JOC_06817,15A-03N,15064
JOC_05588,15A-03N,15024
JOC_07117,15A-03N,15082
JOC_05428,15A-03N,15081
JOC_05841,15A-03N,15055
JOC_06784,15A-03N,15051
JOC_05232,15A-03N,15080
JOC_05284,15A-03N,15079
JOC_06514,15A-03N,15049
JOC_05358,15A-03N,15060
JOC_05649,15A-03N,15031
JOC_06816,15A-03N,15037
JOC_06576,15A-03N,15053
JOC_05974,15A-03N,15076
JOC_06901,15A-03N,15056
JOC_05650,15A-03N,15065
JOC_05509,15A-03N,15043
JOC_06724,15A-03N,15042
JOC_06577,15A-03N,15066
JOC_07466,15A-03N,15038
JOC_07000,15A-03N,15035
JOC_05771,15A-03N,15077
JOC_06880,15A-03N,15069
JOC_05626,15A-03N,15052
JOC_07002,15A-03N,15026
JOC_07336,15A-03N,15030
JOC_05071,15A-03N,15041
JOC_07439,15A-03N,15045
JOC_07465,15A-03N,15027
JOC_07403,15A-03N,15028
JOC_06604,15A-03N,15039
JOC_05510,15A-03N,15046
JOC_06481,15A-03N,15047
JOC_06329,15A-03N,15003
JOC_07371,15A-03N,15014
JOC_05772,15A-03N,15010
JOC_07337,15A-03N,15019
JOC_06420,15A-03N,15004
JOC_05770,15A-03N,15011
JOC_06758,15A-03N,15016
JOC_07116,15A-03N,15013
JOC_05840,15A-03N,15062
JOC_06009,15A-03N,15054
JOC_05445,15A-03N,15072
JOC_07184,15A-03N,15023
JOC_06542,15A-03N,15029
JOC_07247,15A-03N,15020
JOC_06639,15A-03N,15059
JOC_06902,15A-03N,15032
JOC_06214,15A-03N,15065
JOC_06178,15A-03N,15032
JOC_06932,15A-03N,15070
JOC_06032,15A-03N,15050
JOC_05942,15A-03N,15014
JOC_07277,15A-03N,15012
JOC_06665,15A-03N,15012
JOC_07030,15A-03N,15009
JOC_06515,15A-03N,15015
JOC_05683,15A-03N,15015
JOC_07055,15A-03N,15015
JOC_05805,15A-03N,15046
JOC_06146,15A-03N,15010
JOC_06286,15A-03N,15010
JOC_05706,15A-03N,15016
JOC_05735,15A-03N,15012
JOC_06063,15A-03N,15017
JOC_06285,15A-03N,15017
JOC_06328,15A-03N,15008
JOC_06849,15A-03N,15018
JOC_06361,15A-03N,15002
JOC_05096,15A-03N,15057
JOC_05393,15A-03N,15078
JOC_05377,15A-03N,15058
JOC_05285,15A-03N,15058
JOC_05286,15A-03N,15058
JOC_05376,15A-03N,15083
JOC_05498,15A-03N,15021
JOC_06447,15A-03N,15021
JOC_05122,15A-03N,15080
JOC_05305,15A-03N,15050
JOC_05396,15A-03N,15029
JOC_06696,15A-03N,15055
JOC_05429,15A-03N,15060
JOC_05357,15A-03N,15011
JOC_05394,15A-03N,15053
JOC_05864,15A-03N,15051
JOC_07278,15A-03N,15068
JOC_05682,15A-03N,15068
JOC_06933,15A-03N,15070
JOC_07302,15A-03N,15054
JOC_05444,15A-03N,15077
JOC_06446,15A-03N,15035
JOC_07056,15A-03N,15026
JOC_05355,15A-03N,15031
JOC_05331,15A-03N,15037
JOC_05260,15A-03N,15034
JOC_06695,15A-03N,15042
JOC_05443,15A-03N,15061
JOC_06603,15A-03N,15045
JOC_05467,15A-03N,15047
JOC_06480,15A-03N,15075
JOC_07085,15A-03N,15071
JOC_05070,15A-03N,15071
JOC_06666,15A-03N,15071
JOC_06697,15A-03N,15071
JOC_05533,15A-03N,15071
JOC_06010,15A-03N,15042
JOC_05915,15A-03N,15071
JOC_06179,15A-03N,15071
JOC_07219,15A-03N,15071
JOC_07087,15A-03N,15061
JOC_07029,15A-03N,15052
JOC_05395,15A-03N,15066
JOC_05332,15A-03N,15007
JOC_06360,15A-03N,15048
JOC_05121,15A-03N,15048
JOC_07089,15A-03N,15079
JOC_07088,15A-03N,15069
JOC_07086,15A-03N,15013
JOC_07090,15A-03N,15013
JOC_06389,15A-03N,15013
JOC_05201,15A-03N,15013
JOC_07083,15A-03N,15007
JOC_07084,15A-03N,15007
JOC_06785,15A-03N,15012
JOC_05202,15A-03N,15019
JOC_05356,15A-03N,15017
JOC_07502,15A-03N,15004
JOC_06390,15A-03N,15046
JOC_05200,15A-03N,15022
JOC_05497,15A-03N,15002
JOC_06241,15A-03N,15085
JOC_06541,15A-03N,15085
JOC_07501,15A-04N,15075
JOC_05334,15A-04N,15083
JOC_05561,15A-04N,15067
JOC_07222,15A-04N,15079
JOC_06182,15A-04N,15034
JOC_07161,15A-04N,15080
JOC_05976,15A-04N,15080
JOC_05916,15A-04N,15008
JOC_06641,15A-04N,15011
JOC_06935,15A-04N,15068
JOC_05361,15A-04N,15068
JOC_05073,15A-04N,15063
JOC_06850,15A-04N,15006
JOC_06218,15A-04N,15026
JOC_05168,15A-04N,15040
JOC_05684,15A-04N,15040
JOC_05262,15A-04N,15081
JOC_05536,15A-04N,15057
JOC_05685,15A-04N,15060
JOC_07185,15A-04N,15060
JOC_05537,15A-04N,15044
JOC_06102,15A-04N,15054
JOC_06759,15A-04N,15059
JOC_07404,15A-04N,15074
JOC_07249,15A-04N,15074
JOC_06667,15A-04N,15044
JOC_06760,15A-04N,15005
JOC_06243,15A-04N,15076
JOC_06519,15A-04N,15053
JOC_06100,15A-04N,15072
JOC_06180,15A-04N,15020
JOC_06244,15A-04N,15023
JOC_06579,15A-04N,15051
JOC_06726,15A-04N,15041
JOC_07468,15A-04N,15033
JOC_05807,15A-04N,15033
JOC_06578,15A-04N,15030
JOC_05072,15A-04N,15030
JOC_07186,15A-04N,15029
JOC_05431,15A-04N,15051
JOC_05146,15A-04N,15073
JOC_05975,15A-04N,15025
JOC_06545,15A-04N,15082
JOC_06482,15A-04N,15036
JOC_07118,15A-04N,15057
JOC_06668,15A-04N,15047
JOC_05512,15A-04N,15036
JOC_05629,15A-04N,15047
JOC_05589,15A-04N,15021
JOC_06483,15A-04N,15021
JOC_05892,15A-04N,15062
JOC_06362,15A-04N,15064
JOC_06543,15A-04N,15055
JOC_06518,15A-04N,15055
JOC_07283,15A-04N,15052
JOC_06147,15A-04N,15049
JOC_05893,15A-04N,15024
JOC_06544,15A-04N,15065
JOC_05806,15A-04N,15049
JOC_06012,15A-04N,15024
JOC_05446,15A-04N,15081
JOC_06968,15A-04N,15053
JOC_05865,15A-04N,15048
JOC_06332,15A-04N,15048
JOC_07467,15A-04N,15032
JOC_05944,15A-04N,15032
JOC_07187,15A-04N,15037
JOC_05360,15A-04N,15037
JOC_05773,15A-04N,15070
JOC_05145,15A-04N,15076
JOC_05335,15A-04N,15031
JOC_07162,15A-04N,15066
JOC_05651,15A-04N,15069
JOC_06725,15A-04N,15069
JOC_07441,15A-04N,15042
JOC_06422,15A-04N,15026
JOC_05977,15A-04N,15035
JOC_06363,15A-04N,15042
JOC_05535,15A-04N,15077
JOC_06605,15A-04N,15046
JOC_06818,15A-04N,15077
JOC_06881,15A-04N,15038
JOC_06607,15A-04N,15046
JOC_07338,15A-04N,15038
JOC_06101,15A-04N,15043
JOC_07058,15A-04N,15028
JOC_05842,15A-04N,15056
JOC_06786,15A-04N,15043
JOC_06516,15A-04N,15028
JOC_07221,15A-04N,15056
JOC_06421,15A-04N,15045
JOC_06904,15A-04N,15061
JOC_07405,15A-04N,15061
JOC_05628,15A-04N,15027
JOC_05468,15A-04N,15052
JOC_06392,15A-04N,15052
JOC_07032,15A-04N,15039
JOC_05866,15A-04N,15050
JOC_06013,15A-04N,15039
JOC_06449,15A-04N,15010
JOC_07119,15A-04N,15007
JOC_05038,15A-04N,15015
JOC_07059,15A-04N,15004
JOC_07250,15A-04N,15013
JOC_05736,15A-04N,15014
JOC_06640,15A-04N,15008
JOC_05843,15A-04N,15004
JOC_05917,15A-04N,15006
JOC_07372,15A-04N,15009
JOC_06934,15A-04N,15009
JOC_06099,15A-04N,15011
JOC_06819,15A-04N,15015
JOC_06011,15A-04N,15018
JOC_05203,15A-04N,15018
JOC_07033,15A-04N,15005
JOC_06033,15A-04N,15003
JOC_06181,15A-04N,15003
JOC_05945,15A-04N,15001
JOC_07279,15A-04N,15012
JOC_07282,15A-04N,15017
JOC_06787,15A-04N,15012
JOC_06216,15A-04N,15002
JOC_06331,15A-04N,15070
JOC_06034,15A-04N,15015
JOC_06215,15A-04N,15015
JOC_06217,15A-04N,15059
JOC_05737,15A-04N,15065
JOC_06642,15A-04N,15082
JOC_05306,15A-04N,15007
JOC_06288,15A-04N,15025
JOC_07373,15A-04N,15010
JOC_07281,15A-04N,15010
JOC_06788,15A-04N,15014
JOC_05707,15A-04N,15016
JOC_06065,15A-04N,15016
JOC_06448,15A-04N,15017
JOC_05204,15A-04N,15001
JOC_05652,15A-04N,15001
JOC_05289,15A-04N,15071
JOC_05040,15A-04N,15058
JOC_05205,15A-04N,15021
JOC_05400,15A-04N,15040
JOC_05169,15A-04N,15040
JOC_05123,15A-04N,15075
JOC_05288,15A-04N,15043
JOC_05359,15A-04N,15043
JOC_05233,15A-04N,15083
JOC_05287,15A-04N,15078
JOC_05379,15A-04N,15078
JOC_05399,15A-04N,15050
JOC_05234,15A-04N,15073
JOC_06064,15A-04N,15004
JOC_06903,15A-04N,15053
JOC_07220,15A-04N,15055
JOC_05511,15A-04N,15044
JOC_05627,15A-04N,15072
JOC_07280,15A-04N,15020
JOC_07248,15A-04N,15024
JOC_05263,15A-04N,15077
JOC_05398,15A-04N,15077
JOC_05469,15A-04N,15054
JOC_06606,15A-04N,15036
JOC_06242,15A-04N,15062
JOC_05098,15A-04N,15052
JOC_05039,15A-04N,15077
JOC_06287,15A-04N,15035
JOC_05336,15A-04N,15031
JOC_05397,15A-04N,15074
JOC_05447,15A-04N,15034
JOC_05074,15A-04N,15037
JOC_05378,15A-04N,15042
JOC_05430,15A-04N,15061
JOC_07440,15A-04N,15045
JOC_07091,15A-04N,15056
JOC_06698,15A-04N,15079
JOC_05307,15A-04N,15075
JOC_07003,15A-04N,15076
JOC_05124,15A-04N,15071
JOC_05125,15A-04N,15071
JOC_07303,15A-04N,15066
JOC_07304,15A-04N,15069
JOC_07031,15A-04N,15013
JOC_07092,15A-04N,15013
JOC_07093,15A-04N,15007
JOC_05499,15A-04N,15019
JOC_06391,15A-04N,15022
JOC_07339,15A-04N,15002
JOC_07004,15A-04N,15002
JOC_05097,15A-05N,15075
JOC_06517,15A-05N,15067
JOC_05562,15A-05N,15062
JOC_05471,15A-05N,15068
JOC_05147,15A-05N,15080
JOC_07034,15A-05N,15072
JOC_05099,15A-05N,15044
JOC_06762,15A-05N,15010
JOC_05338,15A-05N,15060
JOC_06103,15A-05N,15012
JOC_05897,15A-05N,15083
JOC_07470,15A-05N,15004
JOC_06484,15A-05N,15008
JOC_07120,15A-05N,15005
JOC_05448,15A-05N,15023
JOC_05126,15A-05N,15015
JOC_05432,15A-05N,15028
JOC_05236,15A-05N,15029
JOC_05740,15A-05N,15079
JOC_05291,15A-05N,15070
JOC_05148,15A-05N,15078
JOC_05401,15A-05N,15009
JOC_05472,15A-05N,15009
JOC_05590,15A-05N,15076
JOC_05403,15A-05N,15040
JOC_05264,15A-05N,15040
JOC_06580,15A-05N,15044
JOC_05292,15A-05N,15015
JOC_05540,15A-05N,15015
JOC_05947,15A-05N,15054
JOC_06066,15A-05N,15054
JOC_05776,15A-05N,15063
JOC_07341,15A-05N,15051
JOC_05774,15A-05N,15059
JOC_07224,15A-05N,15020
JOC_07005,15A-05N,15024
JOC_05894,15A-05N,15052
JOC_05918,15A-05N,15064
JOC_06938,15A-05N,15037
JOC_07060,15A-05N,15014
JOC_07306,15A-05N,15036
JOC_05265,15A-05N,15047
JOC_05171,15A-05N,15036
JOC_07253,15A-05N,15055
JOC_06761,15A-05N,15047
JOC_07406,15A-05N,15055
JOC_07006,15A-05N,15053
JOC_06105,15A-05N,15021
JOC_06245,15A-05N,15021
JOC_07469,15A-05N,15033
JOC_06035,15A-05N,15065
JOC_06582,15A-05N,15028
JOC_06643,15A-05N,15082
JOC_06852,15A-05N,15028
JOC_07251,15A-05N,15051
JOC_06486,15A-05N,15068
JOC_05739,15A-05N,15076
JOC_06548,15A-05N,15007
JOC_06727,15A-05N,15007
JOC_06148,15A-05N,15043
JOC_05514,15A-05N,15029
JOC_06970,15A-05N,15043
JOC_07375,15A-05N,15060
JOC_05308,15A-05N,15081
JOC_05075,15A-05N,15080
JOC_05631,15A-05N,15034
JOC_06521,15A-05N,15034
JOC_05708,15A-05N,15081
JOC_06882,15A-05N,15049
JOC_06450,15A-05N,15045
JOC_06014,15A-05N,15045
JOC_05381,15A-05N,15024
JOC_06608,15A-05N,15042
JOC_05978,15A-05N,15042
JOC_05206,15A-05N,15066
JOC_05630,15A-05N,15066
JOC_06851,15A-05N,15035
JOC_06365,15A-05N,15035
JOC_06610,15A-05N,15069
JOC_06790,15A-05N,15075
JOC_06546,15A-05N,15050
JOC_05541,15A-05N,15020
JOC_06821,15A-05N,15025
JOC_05513,15A-05N,15053
JOC_05235,15A-05N,15033
JOC_05896,15A-05N,15027
JOC_05775,15A-05N,15061
JOC_05473,15A-05N,15027
JOC_06549,15A-05N,15061
JOC_06905,15A-05N,15041
JOC_07442,15A-05N,15046
JOC_06183,15A-05N,15030
JOC_06789,15A-05N,15030
JOC_05738,15A-05N,15041
JOC_05207,15A-05N,15046
JOC_06219,15A-05N,15046
JOC_05895,15A-05N,15038
JOC_06220,15A-05N,15031
JOC_07374,15A-05N,15057
JOC_07407,15A-05N,15038
JOC_05654,15A-05N,15057
JOC_05920,15A-05N,15073
JOC_06289,15A-05N,15073
JOC_05946,15A-05N,15067
JOC_07163,15A-05N,15006
JOC_06423,15A-05N,15006
JOC_06334,15A-05N,15006
JOC_06290,15A-05N,15010
JOC_06936,15A-05N,15010
JOC_07007,15A-05N,15011
JOC_06581,15A-05N,15014
JOC_06185,15A-05N,15013
JOC_06937,15A-05N,15016
JOC_07305,15A-05N,15016
JOC_05948,15A-05N,15012
JOC_06670,15A-05N,15017
JOC_07035,15A-05N,15001
JOC_06452,15A-05N,15018
JOC_05808,15A-05N,15018
JOC_06547,15A-05N,15018
JOC_05653,15A-05N,15005
JOC_06036,15A-05N,15001
JOC_05337,15A-05N,15001
JOC_05709,15A-05N,15071
JOC_06791,15A-05N,15078
JOC_06149,15A-05N,15002
JOC_05686,15A-05N,15058
JOC_06969,15A-05N,15080
JOC_06333,15A-05N,15083
JOC_07376,15A-05N,15032
JOC_05919,15A-05N,15032
JOC_06394,15A-05N,15021
JOC_05809,15A-05N,15021
JOC_06520,15A-05N,15040
JOC_06037,15A-05N,15033
JOC_06222,15A-05N,15071
JOC_05043,15A-05N,15043
JOC_05844,15A-05N,15043
JOC_06221,15A-05N,15025
JOC_06669,15A-05N,15050
JOC_05539,15A-05N,15050
JOC_07164,15A-05N,15063
JOC_05170,15A-05N,15008
JOC_05309,15A-05N,15011
JOC_05380,15A-05N,15051
JOC_07188,15A-05N,15056
JOC_06184,15A-05N,15056
JOC_05365,15A-05N,15053
JOC_05433,15A-05N,15055
JOC_06451,15A-05N,15053
JOC_07121,15A-05N,15068
JOC_05979,15A-05N,15029
JOC_05538,15A-05N,15054
JOC_06104,15A-05N,15062
JOC_06820,15A-05N,15052
JOC_06016,15A-05N,15077
JOC_07252,15A-05N,15035
JOC_05363,15A-05N,15026
JOC_05041,15A-05N,15026
JOC_05449,15A-05N,15074
JOC_05362,15A-05N,15074
JOC_05042,15A-05N,15079
JOC_05868,15A-05N,15037
JOC_07095,15A-05N,15034
JOC_05076,15A-05N,15033
JOC_06699,15A-05N,15048
JOC_05867,15A-05N,15039
JOC_07094,15A-05N,15042
JOC_06644,15A-05N,15061
JOC_06609,15A-05N,15076
JOC_05470,15A-05N,15039
JOC_07284,15A-05N,15066
JOC_06246,15A-05N,15038
JOC_06364,15A-05N,15072
JOC_07223,15A-05N,15048
JOC_07340,15A-05N,15069
JOC_05687,15A-05N,15003
JOC_07189,15A-05N,15003
JOC_06393,15A-05N,15013
JOC_06067,15A-05N,15013
JOC_05100,15A-05N,15013
JOC_06015,15A-05N,15018
JOC_05364,15A-05N,15019
JOC_05500,15A-05N,15017
JOC_07491,15A-05N,15022
JOC_07503,15A-05N,15002
JOC_05290,15A-05N,15037
JOC_05402,15A-05N,15084
JOC_05172,15A-05N,15085
JOC_06485,15A-06N,15067
JOC_06335,15A-06N,15067
JOC_05563,15A-06N,15083
JOC_06971,15A-06N,15078
JOC_06763,15A-06N,15080
JOC_07190,15A-06N,15008
JOC_06853,15A-06N,15015
JOC_06106,15A-06N,15006
JOC_05591,15A-06N,15068
JOC_06883,15A-06N,15060
JOC_05632,15A-06N,15074
JOC_07408,15A-06N,15063
JOC_06584,15A-06N,15040
JOC_07378,15A-06N,15023
JOC_07122,15A-06N,15064
JOC_06583,15A-06N,15024
JOC_06972,15A-06N,15081
JOC_06247,15A-06N,15054
JOC_05898,15A-06N,15072
JOC_05101,15A-06N,15044
JOC_06611,15A-06N,15033
JOC_06822,15A-06N,15003
JOC_06487,15A-06N,15055
JOC_06728,15A-06N,15062
JOC_05542,15A-06N,15051
JOC_07036,15A-06N,15059
JOC_05450,15A-06N,15021
JOC_07471,15A-06N,15069
JOC_05741,15A-06N,15017
JOC_06906,15A-06N,15028
JOC_05710,15A-06N,15065
JOC_07443,15A-06N,15027
JOC_06939,15A-06N,15082
JOC_07165,15A-06N,15066
JOC_05515,15A-06N,15073
JOC_05655,15A-06N,15020
JOC_05949,15A-06N,15025
JOC_07307,15A-06N,15035
JOC_06792,15A-06N,15061
JOC_06186,15A-06N,15042
JOC_05688,15A-06N,15026
JOC_06038,15A-06N,15038
JOC_06550,15A-06N,15053
JOC_07254,15A-06N,15076
JOC_05845,15A-06N,15031
JOC_06671,15A-06N,15057
JOC_06424,15A-06N,15049
JOC_06150,15A-06N,15041
JOC_07377,15A-06N,15052
JOC_06522,15A-06N,15009
JOC_05266,15A-06N,15001
JOC_05044,15A-06N,15013
JOC_05366,15A-06N,15010
JOC_05293,15A-06N,15080
JOC_05149,15A-06N,15005
JOC_05127,15A-06N,15004
JOC_05869,15A-06N,15056
JOC_06645,15A-06N,15032
JOC_05870,15A-06N,15032
JOC_05777,15A-06N,15029
JOC_05237,15A-06N,15054
JOC_05810,15A-06N,15030
JOC_05564,15A-06N,15022
JOC_05404,15A-07N,15071
JOC_05173,15A-07N,15057
JOC_07008,15A-07N,15008
JOC_07096,15A-07N,15015
JOC_06975,15A-07N,15067
JOC_05713,15A-07N,15067
JOC_05570,15A-07N,15067
JOC_06040,15A-07N,15067
JOC_05339,15A-07N,15067
JOC_05635,15A-07N,15064
JOC_07166,15A-07N,15058
JOC_06248,15A-07N,15040
JOC_07380,15A-07N,15083
JOC_06250,15A-07N,15073
JOC_07285,15A-07N,15080
JOC_06017,15A-07N,15062
JOC_06824,15A-07N,15076
JOC_05744,15A-07N,15078
JOC_07256,15A-07N,15028
JOC_06108,15A-07N,15070
JOC_06338,15A-07N,15029
JOC_07472,15A-07N,15058
JOC_05597,15A-07N,15054
JOC_06524,15A-07N,15063
JOC_05951,15A-07N,15023
JOC_05568,15A-07N,15020
JOC_07257,15A-07N,15051
JOC_07412,15A-07N,15036
JOC_05658,15A-07N,15036
JOC_05569,15A-07N,15032
JOC_07308,15A-07N,15021
JOC_05565,15A-07N,15059
JOC_05746,15A-07N,15032
JOC_06701,15A-07N,15068
JOC_07063,15A-07N,15044
JOC_05598,15A-07N,15044
JOC_05779,15A-07N,15044
JOC_05980,15A-07N,15055
JOC_07411,15A-07N,15024
JOC_06586,15A-07N,15024
JOC_06187,15A-07N,15049
JOC_06794,15A-07N,15021
JOC_06855,15A-07N,15028
JOC_06673,15A-07N,15028
JOC_06974,15A-07N,15079
JOC_06973,15A-07N,15081
JOC_05950,15A-07N,15081
JOC_06107,15A-07N,15081
JOC_06854,15A-07N,15081
JOC_05238,15A-07N,15081
JOC_06585,15A-07N,15028
JOC_05368,15A-07N,15081
JOC_05150,15A-07N,15028
JOC_05102,15A-07N,15027
JOC_05595,15A-07N,15031
JOC_05872,15A-07N,15027
JOC_05518,15A-07N,15027
JOC_06489,15A-07N,15075
JOC_05596,15A-07N,15047
JOC_05981,15A-07N,15027
JOC_07123,15A-07N,15047
JOC_05208,15A-07N,15042
JOC_05871,15A-07N,15025
JOC_05543,15A-07N,15035
JOC_05745,15A-07N,15042
JOC_06151,15A-07N,15069
JOC_07061,15A-07N,15025
JOC_06730,15A-07N,15025
JOC_07062,15A-07N,15065
JOC_07255,15A-07N,15053
JOC_07009,15A-07N,15033
JOC_06249,15A-07N,15061
JOC_07414,15A-07N,15035
JOC_05901,15A-07N,15033
JOC_06552,15A-07N,15061
JOC_06613,15A-07N,15033
JOC_05778,15A-07N,15041
JOC_05239,15A-07N,15077
JOC_06976,15A-07N,15040
JOC_05714,15A-07N,15076
JOC_05151,15A-07N,15040
JOC_05516,15A-07N,15040
JOC_06823,15A-07N,15050
JOC_05175,15A-07N,15041
JOC_05634,15A-07N,15022
JOC_06488,15A-07N,15022
JOC_06425,15A-07N,15022
JOC_07409,15A-07N,15057
JOC_07225,15A-07N,15022
JOC_07343,15A-07N,15022
JOC_07410,15A-07N,15046
JOC_05657,15A-07N,15038
JOC_05716,15A-07N,15048
JOC_05847,15A-07N,15072
JOC_05476,15A-07N,15082
JOC_07226,15A-07N,15006
JOC_07342,15A-07N,15001
JOC_06367,15A-07N,15080
JOC_07309,15A-07N,15083
JOC_06189,15A-07N,15078
JOC_05656,15A-07N,15043
JOC_05405,15A-07N,15010
JOC_05544,15A-07N,15010
JOC_05952,15A-07N,15005
JOC_06110,15A-07N,15004
JOC_07038,15A-07N,15018
JOC_05900,15A-07N,15050
JOC_06909,15A-07N,15012
JOC_06551,15A-07N,15002
JOC_06612,15A-07N,15007
JOC_05475,15A-07N,15063
JOC_05899,15A-07N,15008
JOC_06453,15A-07N,15011
JOC_05712,15A-07N,15011
JOC_06940,15A-07N,15051
JOC_06795,15A-07N,15060
JOC_06672,15A-07N,15060
JOC_06152,15A-07N,15018
JOC_05743,15A-07N,15005
JOC_05594,15A-07N,15065
JOC_07286,15A-07N,15027
JOC_05715,15A-07N,15027
JOC_07444,15A-07N,15056
JOC_06397,15A-07N,15053
JOC_06454,15A-07N,15023
JOC_05573,15A-07N,15055
JOC_06977,15A-07N,15055
JOC_06908,15A-07N,15059
JOC_06039,15A-07N,15023
JOC_06395,15A-07N,15023
JOC_07124,15A-07N,15023
JOC_06793,15A-07N,15079
JOC_07445,15A-07N,15020
JOC_05174,15A-07N,15020
JOC_05294,15A-07N,15023
JOC_06907,15A-07N,15023
JOC_05592,15A-07N,15070
JOC_05045,15A-07N,15070
JOC_07379,15A-07N,15052
JOC_05295,15A-07N,15054
JOC_05152,15A-07N,15062
JOC_06764,15A-07N,15052
JOC_05128,15A-07N,15077
JOC_05310,15A-07N,15031
JOC_05474,15A-07N,15035
JOC_06884,15A-07N,15026
JOC_05742,15A-07N,15026
JOC_06366,15A-07N,15074
JOC_05566,15A-07N,15074
JOC_06223,15A-07N,15037
JOC_06614,15A-07N,15022
JOC_05593,15A-07N,15037
JOC_06729,15A-07N,15022
JOC_05846,15A-07N,15022
JOC_05517,15A-07N,15034
JOC_05340,15A-07N,15066
JOC_05078,15A-07N,15022
JOC_05210,15A-07N,15022
JOC_05689,15A-07N,15065
JOC_05311,15A-07N,15048
JOC_06765,15A-07N,15039
JOC_07192,15A-07N,15075
JOC_06646,15A-07N,15045
JOC_06291,15A-07N,15045
JOC_06523,15A-07N,15061
JOC_05690,15A-07N,15042
JOC_07191,15A-07N,15046
JOC_06188,15A-07N,15072
JOC_07037,15A-07N,15046
JOC_06018,15A-07N,15043
JOC_05571,15A-07N,15076
JOC_05451,15A-07N,15066
JOC_06700,15A-07N,15034
JOC_05633,15A-07N,15030
JOC_05711,15A-07N,15038
JOC_05567,15A-07N,15082
JOC_05922,15A-07N,15048
JOC_06337,15A-07N,15029
JOC_06941,15A-07N,15006
JOC_05572,15A-07N,15069
JOC_06396,15A-07N,15014
JOC_06068,15A-07N,15013
JOC_06292,15A-07N,15013
JOC_05921,15A-07N,15013
JOC_05209,15A-07N,15018
JOC_06336,15A-07N,15019
JOC_05434,15A-07N,15016
JOC_05077,15A-07N,15016
JOC_06224,15A-07N,15007
JOC_05382,15A-07N,15007
JOC_05367,15A-07N,15012
JOC_05369,15A-07N,15005
JOC_06109,15A-07N,15017
JOC_07413,15A-07N,15017
JOC_05574,15A-07N,15009
JOC_05501,15A-07N,15003
JOC_05435,15A-07N,15002
JOC_05452,15A-07N,15024
JOC_07473,15A-08N,15030
JOC_05267,15A-08N,15071
JOC_05811,15A-08N,15058
JOC_05812,15A-08N,15050
JOC_06190,15A-08N,15050
JOC_06490,15A-08N,15040
JOC_06112,15A-08N,15040
JOC_05982,15A-08N,15051
JOC_06191,15A-08N,15023
JOC_06069,15A-08N,15023
JOC_05600,15A-08N,15036
JOC_06674,15A-08N,15042
JOC_07097,15A-08N,15042
JOC_06456,15A-08N,15057
JOC_05599,15A-08N,15057
JOC_06455,15A-08N,15057
JOC_06675,15A-08N,15039
JOC_06111,15A-08N,15080
JOC_07381,15A-09N,15073
JOC_06702,15A-09N,15044
JOC_06676,15A-09N,15044
JOC_05606,15A-09N,15078
JOC_05747,15A-09N,15050
JOC_06339,15A-09N,15050
JOC_06458,15A-09N,15051
JOC_06114,15A-09N,15023
JOC_06113,15A-09N,15023
JOC_06041,15A-09N,15023
JOC_07195,15A-09N,15053
JOC_06457,15A-09N,15053
JOC_07310,15A-09N,15040
JOC_05502,15A-09N,15040
JOC_05603,15A-09N,15023
JOC_05601,15A-09N,15023
JOC_06553,15A-09N,15047
JOC_05602,15A-09N,15023
JOC_06070,15A-09N,15064
JOC_06491,15A-09N,15074
JOC_05605,15A-09N,15074
JOC_06368,15A-09N,15074
JOC_07167,15A-09N,15038
JOC_07382,15A-09N,15028
JOC_07193,15A-09N,15046
JOC_05604,15A-09N,15039
JOC_06554,15A-09N,15080
JOC_06885,15A-09N,15004
JOC_05129,15A-09N,15019
JOC_07194,15A-10N,15030
JOC_06369,15A-10N,15079
JOC_05130,15A-10N,15067
JOC_05902,15A-10N,15083
JOC_05903,15A-10N,15050
JOC_05923,15A-10N,15050
JOC_06459,15A-10N,15053
JOC_06115,15A-10N,15051
JOC_06460,15A-10N,15044
JOC_05813,15A-10N,15032
JOC_06493,15A-10N,15032
JOC_06555,15A-10N,15051
JOC_07344,15A-10N,15040
JOC_05873,15A-10N,15047
JOC_07474,15A-10N,15047
JOC_06370,15A-10N,15033
JOC_06978,15A-10N,15033
JOC_07383,15A-10N,15034
JOC_06253,15A-10N,15080
JOC_05874,15A-10N,15004
JOC_06492,15A-11N,15071
JOC_06462,15A-11N,15080
JOC_07098,15A-11N,15058
JOC_05503,15A-11N,15050
JOC_06703,15A-11N,15050
JOC_07415,15A-11N,15060
JOC_07417,15A-11N,15059
JOC_06116,15A-11N,15040
JOC_06461,15A-11N,15029
JOC_05780,15A-11N,15030
JOC_06766,15A-11N,15081
JOC_07384,15A-11N,15081
JOC_06731,15A-11N,15081
JOC_05814,15A-11N,15019
JOC_07416,15B-01N,15044
JOC_06256,15B-01N,15067
JOC_06983,15B-01N,15067
JOC_06120,15B-01N,15062
JOC_07100,15B-01N,15079
JOC_05271,15B-01N,15040
JOC_05454,15B-01N,15040
JOC_05876,15B-01N,15083
JOC_05785,15B-01N,15025
